zpid,price_knn,price_error
1218569.0,203500.0,0.15208333333333332
1219126.0,325000.0,0.23529411764705882
1220821.0,200000.0,0.48148148148148145
1220825.0,161500.0,0.021212121212121213
1220829.0,183000.0,0.37593984962406013
1221322.0,129000.0,0.355
1222206.0,204999.5,0.1714257142857143
1222489.0,223325.0,0.7178846153846153
1222996.0,189950.0,0.05528364046466925
1223758.0,224000.0,0.009009009009009009
1224498.0,207500.0,0.07777777777777778
1224750.0,185000.0,0.4230769230769231
1225162.0,179950.0,0.1430952380952381
1225771.0,129750.0,0.009541984732824428
1225932.0,192500.0,0.10465116279069768
1226664.0,224000.0,0.7230769230769231
1226679.0,224500.0,0.020454545454545454
1228727.0,197450.0,0.05976190476190476
1228918.0,204500.0,0.13674263479710952
1229216.0,189950.0,0.026756756756756758
1229442.0,159000.0,0.03636363636363636
1229516.0,189950.0,0.025897435897435896
1229669.0,221450.0,0.011187214611872146
1231131.0,229700.0,0.020888888888888887
1232536.0,319450.0,0.12087719298245614
1233371.0,244750.0,0.5892857142857143
1234415.0,162500.0,1.3214285714285714
1234533.0,1175000.0,12.823529411764707
1234720.0,182500.0,0.0875
1235727.0,207500.0,0.09782608695652174
1236752.0,208000.0,0.20930232558139536
1237568.0,303500.0,0.12407407407407407
1237828.0,309450.0,0.2630612244897959
1238186.0,350000.0,0.20689655172413793
1239003.0,214950.0,0.08531914893617021
1239936.0,304785.5,0.033171186440677965
1239944.0,384450.0,0.22047619047619046
1240629.0,302450.0,0.008502834278092697
1241115.0,287945.0,0.2111095890410959
1242760.0,194950.0,0.13355555555555557
1243271.0,172500.0,0.078125
1244423.0,299450.0,0.10611940298507462
1244728.0,317450.0,0.07610169491525423
1244878.0,297500.0,0.00667779632721202
1245261.0,317000.0,0.366
1245383.0,123950.0,0.4491111111111111
1245651.0,199950.0,0.047857142857142855
1245997.0,323000.0,0.34024896265560167
1248475.0,317000.0,0.29555555555555557
1248758.0,317000.0,0.02291061632784769
1249708.0,339000.0,0.043076923076923075
1251153.0,311250.0,0.02734375
1251319.0,131750.0,0.4417372881355932
1251487.0,339900.0,0.16074074074074074
1251771.0,332450.0,0.16887292218230546
1252492.0,392449.5,0.3303372881355932
1252684.0,328250.0,0.2625
1254666.0,304900.0,0.08985074626865672
1255398.0,197450.0,0.01275
1255658.0,389450.0,0.011561068989789584
1255961.0,165000.0,0.08333333333333333
1256531.0,840000.0,0.52
1257224.0,327500.0,0.12666666666666668
1257485.0,370000.0,0.26
1259445.0,314450.0,0.18705171762929407
1260173.0,330000.0,0.32
1260241.0,315000.0,0.05035011670556852
1260500.0,309000.0,0.12363636363636364
1260553.0,333000.0,0.034782608695652174
1260758.0,284500.0,0.05135045015005002
1261788.0,324250.0,0.20914634146341463
1261999.0,209500.0,0.16166466586634654
1262325.0,267450.0,0.4248387096774194
1263409.0,169501.0,0.2295409090909091
1263442.0,304950.0,0.5793793103448276
1264223.0,292450.0,0.36285403050108933
1264351.0,322500.0,0.09154929577464789
1264476.0,349950.0,0.3205660377358491
